batch,data_point,value
Batch_4,456,0.6211765638631268
Batch_4,457,0.6545125896060637
Batch_4,458,0.6285659612168918
Batch_4,459,0.5796685032949044
Batch_4,460,0.6149758452093317
Batch_4,461,0.6370987315674068
Batch_4,462,0.620149704761106
Batch_4,463,0.6316079368137737
Batch_4,464,0.6392985370804198
Batch_4,465,0.6429416009798123
Batch_4,466,0.6508084794929179
Batch_4,467,0.6156011657534269
Batch_4,468,0.6307129841152441
Batch_4,469,0.6143219249169345
Batch_4,470,0.6957165913099913
Batch_4,471,0.5923497739744271
Batch_4,472,0.7081640734981732
Batch_4,473,0.7193716093282331
Batch_4,474,0.6641661956651916
Batch_4,475,0.5877803602518197
Batch_4,476,0.6683718206608688
Batch_4,477,0.6817406687634641
Batch_4,478,0.6521179592150366
Batch_4,479,0.6723054721619341
Batch_4,480,0.7460436693934331
Batch_4,481,0.7191753504030919
Batch_4,482,0.6672617508719795
Batch_4,483,0.6470026403394207
Batch_4,484,0.6938953135047032
Batch_4,485,0.7007852429795306
Batch_4,486,0.7282579132092631
Batch_4,487,0.6955399999858651
Batch_4,488,0.7346288895799618
Batch_4,489,0.7867228379733989
Batch_4,490,0.750904952936294
Batch_4,491,0.7239180488804746
Batch_4,492,0.7220898070609221
Batch_4,493,0.7189139131188527
Batch_4,494,0.7748439021001841
Batch_4,495,0.7151466860903511
Batch_4,496,0.7411534783995354
Batch_4,497,0.7441058276610799
Batch_4,498,0.727722303851046
Batch_4,499,0.7003404176566651
Batch_4,500,0.7616215108880484
Batch_4,501,0.7510211709228847
Batch_4,502,0.7730673482037093
Batch_4,503,0.7399699503744869
Batch_4,504,0.8032122084386482
Batch_4,505,0.7333139139013477
Batch_4,506,0.8253528757469627
Batch_4,507,0.7083436585900869
Batch_4,508,0.7862985852940696
Batch_4,509,0.7902177271669565
Batch_4,510,0.748788242929066
Batch_4,511,0.7934230035426652
Batch_4,512,0.8254301422923916
Batch_4,513,0.7070362403660397
Batch_4,514,0.803436814737205
Batch_4,515,0.7022940667996038
Batch_4,516,0.7574626163427436
Batch_4,517,0.8494935075281113
Batch_4,518,0.7754226785388374
Batch_4,519,0.7572777220218538
Batch_4,520,0.7933027076708681
Batch_4,521,0.873885522101471
Batch_4,522,0.7413786813899238
Batch_4,523,0.7705861302768242
Batch_4,524,0.8608867471487526
Batch_4,525,0.8755368660998152
Batch_4,526,0.8099425052662358
Batch_4,527,0.772857393067258
Batch_4,528,0.8902486349384018
Batch_4,529,0.8750426156629928
Batch_4,530,0.8455066547266823
Batch_4,531,0.796050582005756
Batch_4,532,0.8244958054874121
Batch_4,533,0.822693133114969
Batch_4,534,0.8416944872981011
Batch_4,535,0.8824121662991378
Batch_4,536,0.8646465230443239
Batch_4,537,0.7989907931083351
Batch_4,538,0.8857435807869776
Batch_4,539,0.8509260653525327
Batch_4,540,0.8657611599828003
Batch_4,541,0.894592660956329
Batch_4,542,0.8073710829108256
Batch_4,543,0.8464046505899229
Batch_4,544,0.8311146886982161
Batch_4,545,0.7971178628487939
Batch_4,546,0.8650850000366299
Batch_4,547,0.941683306105854
Batch_4,548,0.793061752302615
Batch_4,549,0.8572849056767426
Batch_4,550,0.8822668882420692
Batch_4,551,0.8660961870989679
Batch_4,552,0.859627809179803
Batch_4,553,0.820315100165552
Batch_4,554,0.8749189685038621
Batch_4,555,0.8423636011801808
Batch_4,556,0.7944604767596587
Batch_4,557,0.9130332426188799
Batch_4,558,0.9064612017685921
Batch_4,559,0.8766999355624259
Batch_4,560,0.8843884151908024
Batch_4,561,0.915139608667092
Batch_4,562,0.8872893815646014
Batch_4,563,0.9122857974969665
Batch_4,564,0.8722546012828291
Batch_4,565,0.9293508082918601
Batch_4,566,0.896555040693104
Batch_4,567,0.8936181286636203
Batch_4,568,0.8444470933564835
Batch_4,569,0.8996669540541445
Batch_4,570,0.8623942815242731
Batch_4,571,0.8704673858855622
Batch_4,572,0.8657118766959973
Batch_4,573,0.8583917953975394
Batch_4,574,0.9700033294958788
Batch_4,575,0.9439023427185692
Batch_4,576,0.9655626263969698
Batch_4,577,0.8582245562405608
Batch_4,578,0.9042234597584764
Batch_4,579,0.8583190181762971
Batch_4,580,0.8802243602305836
Batch_4,581,0.8737686890984123
Batch_4,582,0.9495537329544846
Batch_4,583,0.8942249883479202
Batch_4,584,0.9460292101311896
Batch_4,585,0.931160226161411
Batch_4,586,0.9910550658166538
Batch_4,587,0.8614641388631411
Batch_4,588,0.9572440346804238
Batch_4,589,0.9544671698561337
Batch_4,590,0.8823165955356824
Batch_4,591,0.9518555138184672
Batch_4,592,0.9297487365434103
Batch_4,593,0.9113395754806775
Batch_4,594,0.8917828277106175
Batch_4,595,0.8964490417818505
Batch_4,596,0.993170728683719
Batch_4,597,0.92337391771619
Batch_4,598,0.9513862025737456
Batch_4,599,0.8980184282712179
Batch_4,600,0.8993824058441671
Batch_4,601,0.9646956244426
Batch_4,602,0.8816222898532263
Batch_4,603,0.9148595986889617
Batch_4,604,0.9313201360090012
Batch_4,605,0.9349169492173435
Batch_4,606,0.9257913237888556
Batch_4,607,0.9465609577473301
Batch_4,608,0.957716394834076
Batch_4,609,0.9600395699918034
Batch_4,610,0.9014515394975424
Batch_4,611,0.9265573109338802
Batch_4,612,0.978513942927702
Batch_4,613,0.9689787558466207
Batch_4,614,0.8914424552001107
Batch_4,615,0.951849302599474
Batch_4,616,0.8721429889410547
Batch_4,617,0.9429255585148226
Batch_4,618,1.0
Batch_4,619,0.9101065437959625
Batch_4,620,0.9147971977436113
Batch_4,621,0.9707905346740482
Batch_4,622,0.8918157930171932
Batch_4,623,0.924003077991699
Batch_4,624,0.9672104524567169
Batch_4,625,0.9253965635629074
Batch_4,626,0.9398713223056984
Batch_4,627,0.9744447385112206
Batch_4,628,0.963986160711704
Batch_4,629,0.9593215855950611
Batch_4,630,0.9390548907297658
Batch_4,631,0.9642286858345974
Batch_4,632,0.9478204803969968
Batch_4,633,0.9685660343041607
Batch_4,634,0.9362113732498288
Batch_4,635,0.9477070766481952
Batch_4,636,0.9204282149700409
Batch_4,637,0.9540456373424023
Batch_4,638,0.9278357453328552
Batch_4,639,0.9179624904616466
Batch_4,640,0.9659934946448161
Batch_4,641,0.9649906770282523
Batch_4,642,0.9852704006350067
Batch_4,643,0.9438850879178445
Batch_4,644,0.9734477374186942
Batch_4,645,0.9789351324564991
Batch_4,646,0.9758181377416358
Batch_4,647,0.9324535733256476
Batch_4,648,0.9666818347279774
Batch_4,649,0.9746301027818491
Batch_4,650,0.9628128565221852
Batch_4,651,0.8909706953391825
Batch_4,652,0.9691285830585764
Batch_4,653,1.0
Batch_4,654,0.9521305610614914
Batch_4,655,0.9398972424856628
Batch_4,656,0.9784404174660655
Batch_4,657,0.9768062262577725
Batch_4,658,1.0
Batch_4,659,0.9234674072736264
Batch_4,660,0.992667781131547
Batch_4,661,0.9882447099197189
Batch_4,662,0.9633703251009924
Batch_4,663,0.980423800949327
Batch_4,664,1.0
Batch_4,665,0.9997208412751205
Batch_4,666,0.9304924710828137
Batch_4,667,0.9987511572109244
Batch_4,668,0.968579977022042
Batch_4,669,0.9737365942703965
Batch_4,670,0.974144974836172
Batch_4,671,0.9668150521932716
Batch_4,672,1.0
Batch_4,673,0.9698821685957892
Batch_4,674,0.934461502022055
Batch_4,675,0.9599230263739871
Batch_4,676,0.9800646960780429
Batch_4,677,1.0
Batch_4,678,0.9954492557171621
Batch_4,679,0.9455651882053405
Batch_4,680,1.0
Batch_4,681,0.9847981334085152
Batch_4,682,1.0
Batch_4,683,0.9710753741202787
Batch_4,684,0.9950792312859886
Batch_4,685,1.0
Batch_4,686,1.0
Batch_4,687,1.0
Batch_4,688,1.0
Batch_4,689,0.9673349554233976
Batch_4,690,0.9587677857457665
Batch_4,691,0.9903197257730874
Batch_4,692,1.0
Batch_4,693,0.9717132188263398
Batch_4,694,1.0
Batch_4,695,1.0
Batch_4,696,0.9485911310165835
Batch_4,697,0.9516100692850666
Batch_4,698,0.9759530659798001
Batch_4,699,0.9917024908443701
Batch_4,700,0.9632071937586043
Batch_4,701,1.0
Batch_4,702,0.9965077634565476
Batch_4,703,0.9834689192684495
Batch_4,704,0.9327320400694228
Batch_4,705,0.9371286051475278
Batch_4,706,0.9925558748232657
Batch_4,707,0.9093841164925368
Batch_4,708,1.0
Batch_4,709,0.9780877764624566
Batch_4,710,1.0
Batch_4,711,1.0
Batch_4,712,0.9779627579492572
Batch_4,713,0.9807790134370122
Batch_4,714,1.0
Batch_4,715,1.0
Batch_4,716,0.9284889219012379
Batch_4,717,0.9235708187904663
Batch_4,718,0.964014745438256
Batch_4,719,1.0
Batch_4,720,1.0
Batch_4,721,1.0
Batch_4,722,0.9448461939499732
Batch_4,723,0.9064550177250562
Batch_4,724,1.0
Batch_4,725,0.9582525634508605
Batch_4,726,0.9173015319542246
Batch_4,727,0.9922527911384914
Batch_4,728,1.0
Batch_4,729,0.9833768776952889
Batch_4,730,0.9719463796680599
Batch_4,731,0.9824333433168403
Batch_4,732,0.9753030697721815
Batch_4,733,0.9416899725324025
Batch_4,734,0.9637429583104808
Batch_4,735,1.0
Batch_4,736,0.999880668234765
Batch_4,737,0.9947296209217626
Batch_4,738,0.9546861652244639
Batch_4,739,0.9829582593872678
Batch_4,740,0.9141453557820772
Batch_4,741,0.9956993199823575
Batch_4,742,1.0
Batch_4,743,0.9388794047490778
Batch_4,744,0.9697177934285223
Batch_4,745,1.0
Batch_4,746,1.0
Batch_4,747,0.9748940959073094
Batch_4,748,0.9665961478733532
Batch_4,749,0.9226092570528922
Batch_4,750,0.9943591466491095
Batch_4,751,1.0
Batch_4,752,1.0
Batch_4,753,0.9903982433612273
Batch_4,754,1.0
Batch_4,755,0.9910318311455285
Batch_4,756,0.9634392561897558
Batch_4,757,1.0
Batch_4,758,0.9995748940335939
Batch_4,759,0.992497450154155
Batch_4,760,0.9582955588752053
Batch_4,761,1.0
Batch_4,762,1.0
Batch_4,763,0.9732281440664148
Batch_4,764,1.0
Batch_4,765,0.9753555291816558
Batch_4,766,0.9656309054974764
Batch_4,767,0.9665051408467535
Batch_4,768,0.9316556636559252
Batch_4,769,1.0
Batch_4,770,0.9297794494200693
Batch_4,771,0.9507059621502747
Batch_4,772,0.9215261745223965
Batch_4,773,0.9903767209708139
Batch_4,774,0.9882501134580799
Batch_4,775,0.9822472842876907
Batch_4,776,0.95759848079585
Batch_4,777,0.9532076524410524
Batch_4,778,1.0
Batch_4,779,0.9748683329291221
Batch_4,780,1.0
Batch_4,781,0.9634727984784671
Batch_4,782,1.0
Batch_4,783,1.0
Batch_4,784,1.0
Batch_4,785,0.9801416006073215
Batch_4,786,1.0
Batch_4,787,0.986234292039692
Batch_4,788,0.9949007023677829
Batch_4,789,0.9834515374944224
Batch_4,790,0.9890998686406909
Batch_4,791,1.0
Batch_4,792,0.9605963192706931
Batch_4,793,0.9598897679296148
Batch_4,794,0.947081661097434
Batch_4,795,0.9398342882694297
Batch_4,796,0.9531386466251408
Batch_4,797,1.0
Batch_4,798,0.9644873943694694
Batch_4,799,1.0
Batch_4,800,0.9966715550832376
Batch_4,801,0.9275067531694994
Batch_4,802,1.0
Batch_4,803,1.0
Batch_4,804,0.9613759431266383
Batch_4,805,1.0
Batch_4,806,0.9662432437328793
Batch_4,807,0.9992769857753667
Batch_4,808,0.9522600300418678
Batch_4,809,0.9340491264080318
Batch_4,810,0.9828434053048486
Batch_4,811,0.9918527500306101
Batch_4,812,0.9824401171911811
Batch_4,813,0.9553187726919482
Batch_4,814,0.9824706718373459
Batch_4,815,1.0
Batch_4,816,0.9948435088814339
Batch_4,817,1.0
Batch_4,818,0.9733379038501113
Batch_4,819,1.0
Batch_4,820,0.9559476278373674
Batch_4,821,1.0
Batch_4,822,1.0
Batch_4,823,1.0
Batch_4,824,0.9897845671314854
Batch_4,825,0.9785717877919868
Batch_4,826,1.0
Batch_4,827,0.9477419482428016
Batch_4,828,0.963435570171349
Batch_4,829,0.9832658128451933
Batch_4,830,1.0
Batch_4,831,1.0
Batch_4,832,0.9636758884117607
Batch_4,833,0.9864471796642077
Batch_4,834,0.9759808384629292
Batch_4,835,0.972721157375603
Batch_4,836,1.0
Batch_4,837,0.9499221527031962
Batch_4,838,1.0
Batch_4,839,1.0
Batch_4,840,1.0
Batch_4,841,0.9814775645892303
Batch_4,842,0.9923301906811469
Batch_4,843,0.9480191934935682
Batch_4,844,0.9794502641792425
Batch_4,845,1.0
Batch_4,846,1.0
Batch_4,847,0.9594212963754036
Batch_4,848,0.9850847015498695
Batch_4,849,0.9925197986832024
Batch_4,850,0.9517631830166523
Batch_4,851,1.0
Batch_4,852,0.9749797540523133
Batch_4,853,0.9932475415376236
Batch_4,854,0.9843811665082319
Batch_4,855,0.9727213987767629
Batch_4,856,0.9997565336694524
Batch_4,857,0.9925487890543172
Batch_4,858,0.9871490332615299
Batch_4,859,0.9748252315828263
Batch_4,860,1.0
Batch_4,861,1.0
Batch_4,862,1.0
Batch_4,863,1.0
Batch_4,864,0.9519555814986044
Batch_4,865,1.0
Batch_4,866,0.9620762542922785
Batch_4,867,0.9489592287176356
Batch_4,868,0.9744482023443799
Batch_4,869,1.0
Batch_4,870,1.0
Batch_4,871,1.0
Batch_4,872,0.9470316891106816
Batch_4,873,0.9932167738197859
Batch_4,874,1.0
Batch_4,875,1.0
Batch_4,876,0.9362806837151857
Batch_4,877,0.9692316726447779
Batch_4,878,0.9977855485791919
Batch_4,879,1.0
Batch_4,880,0.9241044309469966
Batch_4,881,0.9943971879696801
Batch_4,882,1.0
Batch_4,883,1.0
Batch_4,884,1.0
Batch_4,885,1.0
Batch_4,886,0.9723550062153107
Batch_4,887,0.934061712364815
Batch_4,888,0.9864165635631874
Batch_4,889,1.0
Batch_4,890,1.0
Batch_4,891,1.0
Batch_4,892,1.0
Batch_4,893,1.0
Batch_4,894,0.9807811966403154
Batch_4,895,0.9955052707335091
Batch_4,896,1.0
Batch_4,897,0.9674263148402676
Batch_4,898,1.0
Batch_4,899,0.9888710894687259
Batch_4,900,1.0
Batch_4,901,0.951382144212059
Batch_4,902,1.0
Batch_4,903,0.974538099198162
Batch_4,904,0.9510900468264483
Batch_4,905,1.0
Batch_4,906,1.0
Batch_4,907,0.9707998274588597
Batch_4,908,0.9481957888582537
Batch_4,909,0.9968259540329264
Batch_4,910,0.9969783388885093
Batch_4,911,1.0
Batch_4,912,1.0
Batch_4,913,0.9979466819054253
Batch_4,914,1.0
Batch_4,915,1.0
Batch_4,916,0.9880279114194416
Batch_4,917,0.9443061462036874
Batch_4,918,0.990922798950928
Batch_4,919,0.9883748667091733
Batch_4,920,1.0
Batch_4,921,1.0
Batch_4,922,0.9592424039485019
Batch_4,923,1.0
Batch_4,924,1.0
Batch_4,925,1.0
Batch_4,926,1.0
Batch_4,927,1.0
Batch_4,928,1.0
Batch_4,929,1.0
Batch_4,930,1.0
Batch_4,931,0.9539407961454465
Batch_4,932,0.9879237918968913
Batch_4,933,0.9733009416591908
Batch_4,934,1.0
Batch_4,935,1.0
Batch_4,936,0.9793692777053322
Batch_4,937,0.9173939201370755
Batch_4,938,0.9857541406659037
Batch_4,939,1.0
Batch_4,940,1.0
Batch_4,941,1.0
Batch_4,942,0.9903237640484197
Batch_4,943,0.9557982169211521
Batch_4,944,1.0
Batch_4,945,0.9711682115609126
Batch_4,946,1.0
Batch_4,947,1.0
Batch_4,948,0.9799334843270094
Batch_4,949,0.9788712520212368
Batch_4,950,0.9967879586136361
Batch_4,951,0.9917230980426155
Batch_4,952,1.0
Batch_4,953,1.0
Batch_4,954,0.9747156760967175
Batch_4,955,1.0
Batch_4,956,1.0
Batch_4,957,1.0
Batch_4,958,0.978980414321913
Batch_4,959,1.0
Batch_4,960,1.0
Batch_4,961,0.9346959648904171
Batch_4,962,1.0
Batch_4,963,1.0
Batch_4,964,0.9862734016415361
Batch_4,965,0.9619068669874128
Batch_4,966,1.0
Batch_4,967,1.0
Batch_4,968,1.0
Batch_4,969,1.0
Batch_4,970,1.0
Batch_4,971,1.0
Batch_4,972,1.0
Batch_4,973,0.9637251526828325
Batch_4,974,1.0
Batch_4,975,1.0
Batch_4,976,1.0
Batch_4,977,0.9611733806378966
Batch_4,978,1.0
Batch_4,979,0.9280451418242577
Batch_4,980,1.0
Batch_4,981,0.9810548488186108
Batch_4,982,1.0
Batch_4,983,0.9732302266827574
Batch_4,984,0.9416238405299215
Batch_4,985,0.9837136848634107
Batch_4,986,0.9317294890063912
Batch_4,987,1.0
Batch_4,988,0.9286331827175552
Batch_4,989,1.0
Batch_4,990,0.9281932914205061
Batch_4,991,0.9889308883079672
Batch_4,992,1.0
Batch_4,993,1.0
Batch_4,994,0.9701586866243427
Batch_4,995,0.9989216444841154
Batch_4,996,1.0
Batch_4,997,1.0
Batch_4,998,0.9527629984469224
Batch_4,999,1.0
Batch_5,0,0.0
Batch_5,1,0.017204943686794323
Batch_5,2,0.0006147892839231722
Batch_5,3,0.0
Batch_5,4,0.0
Batch_5,5,0.0053973371018558374
Batch_5,6,0.0
Batch_5,7,0.0
Batch_5,8,0.0
Batch_5,9,0.018912085663534944
Batch_5,10,0.0
Batch_5,11,0.0
Batch_5,12,0.058948453255067
Batch_5,13,0.0
Batch_5,14,0.0
Batch_5,15,0.02128698091007062
Batch_5,16,0.0
Batch_5,17,0.0
Batch_5,18,0.0
Batch_5,19,0.0
Batch_5,20,0.043425853868249806
Batch_5,21,0.0217906054062323
Batch_5,22,0.023423146402102423
Batch_5,23,0.0
Batch_5,24,0.0
Batch_5,25,0.0
Batch_5,26,0.0
Batch_5,27,0.02598977931954911
Batch_5,28,0.01404335854160523
Batch_5,29,0.0
Batch_5,30,0.0
Batch_5,31,0.0
Batch_5,32,0.005562475638285019
Batch_5,33,0.02080583377644693
Batch_5,34,0.0
Batch_5,35,0.008140222998448833
Batch_5,36,0.025330506755723427
Batch_5,37,0.0
Batch_5,38,0.019035218589463183
Batch_5,39,0.07646284544007069
Batch_5,40,0.0
Batch_5,41,0.010684571327789683
Batch_5,42,0.0
Batch_5,43,0.004923865399921509
Batch_5,44,0.012503729610782516
Batch_5,45,0.00529308305625739
Batch_5,46,0.0
Batch_5,47,0.0056060196862119695
Batch_5,48,0.03972198515694419
Batch_5,49,0.012187630061774982
Batch_5,50,0.026133324429142197
Batch_5,51,0.0
Batch_5,52,0.02037177466496147
Batch_5,53,0.007586584417802096
Batch_5,54,0.0
Batch_5,55,0.008652935143488392
Batch_5,56,0.0
Batch_5,57,0.0
Batch_5,58,0.005143288948437797
Batch_5,59,0.008074931890145272
Batch_5,60,0.0
Batch_5,61,0.028632556041206018
Batch_5,62,0.015539110932189466
Batch_5,63,0.0
Batch_5,64,0.0
Batch_5,65,0.0
Batch_5,66,0.0
Batch_5,67,0.003073571357099711
Batch_5,68,0.0
Batch_5,69,0.0
Batch_5,70,0.0
Batch_5,71,0.0
Batch_5,72,0.017214022521963666
Batch_5,73,0.0
Batch_5,74,0.04560284206337121
Batch_5,75,0.0
Batch_5,76,0.03561914960019666
Batch_5,77,0.0
Batch_5,78,0.023351465173887406
Batch_5,79,0.0021678854942403483
Batch_5,80,0.030957142533999626
Batch_5,81,0.0
Batch_5,82,0.0
Batch_5,83,0.038589390600990425
Batch_5,84,0.0
Batch_5,85,0.006018852992037768
Batch_5,86,0.033543245404723525
Batch_5,87,0.0
Batch_5,88,0.01617709362390027
Batch_5,89,0.0
Batch_5,90,0.0
Batch_5,91,0.0019635289048005175
Batch_5,92,0.0
Batch_5,93,0.0
Batch_5,94,0.03670321873924176
Batch_5,95,0.024074251820212215
Batch_5,96,0.0
Batch_5,97,0.006604686933287259
Batch_5,98,0.0
Batch_5,99,0.03685291669136697
Batch_5,100,0.0
Batch_5,101,0.00629821756351746
Batch_5,102,0.031133031606520235
Batch_5,103,0.0
Batch_5,104,0.042346035308847695
Batch_5,105,0.0
Batch_5,106,0.04427082501676537
Batch_5,107,0.0
Batch_5,108,0.0
Batch_5,109,0.0
Batch_5,110,0.0
Batch_5,111,0.0
Batch_5,112,0.0
Batch_5,113,0.0
Batch_5,114,0.02601934753484859
Batch_5,115,0.005639748425303199
Batch_5,116,0.008358337713792127
Batch_5,117,0.0
Batch_5,118,0.0
Batch_5,119,0.04886412729544066
Batch_5,120,0.0
Batch_5,121,0.044992519718475704
Batch_5,122,0.0
Batch_5,123,6.215402677975429e-05
Batch_5,124,0.029077518191201784
Batch_5,125,0.034552203687411125
Batch_5,126,0.0
Batch_5,127,0.0
Batch_5,128,0.0
Batch_5,129,0.009180947344093334
Batch_5,130,0.024213137844726947
Batch_5,131,0.00011490826347733526
Batch_5,132,0.016812652595295657
Batch_5,133,0.04450764719267127
Batch_5,134,0.010358649177938129
Batch_5,135,0.00846635515292021
Batch_5,136,0.0
Batch_5,137,0.0
Batch_5,138,0.010550607167824464
Batch_5,139,0.0
Batch_5,140,0.0
Batch_5,141,0.006615736577986494
Batch_5,142,0.0
Batch_5,143,0.030637255370345645
Batch_5,144,0.002339286097206993
Batch_5,145,0.0
Batch_5,146,0.02689883592573934
Batch_5,147,0.0
Batch_5,148,0.014303884848538681
Batch_5,149,0.0
Batch_5,150,0.0
Batch_5,151,0.009535009849407323
Batch_5,152,0.0077006756159889046
Batch_5,153,0.020492291701533494
Batch_5,154,0.00026593470525868804
Batch_5,155,0.0
Batch_5,156,0.0
Batch_5,157,0.02945789859137515
Batch_5,158,0.0
Batch_5,159,0.00142703541094701
Batch_5,160,0.03503220727501009
Batch_5,161,0.0
Batch_5,162,0.0
Batch_5,163,0.004230702844564276
Batch_5,164,0.0
Batch_5,165,0.0
Batch_5,166,0.0042035855514149225
Batch_5,167,0.022448188610481187
Batch_5,168,0.008973477544359499
Batch_5,169,0.017696942532952252
Batch_5,170,0.05875404993097802
Batch_5,171,0.0003118529184208529
Batch_5,172,0.017325460025777693
Batch_5,173,0.0
Batch_5,174,0.0
Batch_5,175,0.0
Batch_5,176,0.0
Batch_5,177,0.02024577200942692
Batch_5,178,0.07444460949427491
Batch_5,179,0.0
Batch_5,180,0.0
Batch_5,181,0.009375836359522223
Batch_5,182,0.02200090541956852
Batch_5,183,0.018568490167867657
Batch_5,184,0.046455082366836965
Batch_5,185,0.0
Batch_5,186,0.0
Batch_5,187,0.0
Batch_5,188,0.04205373172942829
Batch_5,189,0.0
Batch_5,190,0.0
Batch_5,191,0.028291241013271365
Batch_5,192,0.019575463994139432
Batch_5,193,0.0
Batch_5,194,0.0
Batch_5,195,0.0
Batch_5,196,0.01671165857886075
Batch_5,197,0.0
Batch_5,198,0.027522885211434218
Batch_5,199,0.0
Batch_5,200,0.0
Batch_5,201,0.0
Batch_5,202,0.007955487251554448
Batch_5,203,0.0005143565692923551
Batch_5,204,0.03701983476308843
Batch_5,205,0.0
Batch_5,206,0.017019832454528424
Batch_5,207,0.031175558605838087
Batch_5,208,0.06667236059484227
Batch_5,209,0.0033771435268495475
Batch_5,210,0.025512303208243936
Batch_5,211,0.0
Batch_5,212,0.0
Batch_5,213,0.04036669326518297
Batch_5,214,0.017513055083237777
Batch_5,215,0.04992951982053026
Batch_5,216,0.0
Batch_5,217,0.03254810489411099
Batch_5,218,0.06945323846131686
Batch_5,219,0.030350814587918447
Batch_5,220,0.02673049830098683
Batch_5,221,0.019720824493672105
Batch_5,222,0.0
Batch_5,223,0.05686818118706327
Batch_5,224,0.003731093149357781
Batch_5,225,0.03431725607803572
Batch_5,226,0.0
Batch_5,227,0.0
Batch_5,228,0.06048251200525382
Batch_5,229,0.012365146542249798
Batch_5,230,0.06158677630779645
Batch_5,231,0.02029331153268641
Batch_5,232,0.0
Batch_5,233,0.047288123062353055
Batch_5,234,0.007353651804247383
Batch_5,235,0.04268809688779153
Batch_5,236,0.024725797490113242
Batch_5,237,0.0
Batch_5,238,0.02918469848651729
Batch_5,239,0.08473130474336175
Batch_5,240,0.03881324423778995
Batch_5,241,0.02421510342036983
Batch_5,242,0.055352106820040936
Batch_5,243,0.03222902302646768
Batch_5,244,0.03256986957370766
Batch_5,245,0.0
Batch_5,246,0.033988957051143805
Batch_5,247,0.05615213195238419
Batch_5,248,0.005703162827572775
Batch_5,249,0.06751107730100173
Batch_5,250,0.026725008490556125
Batch_5,251,0.0055076694262464615
Batch_5,252,0.05714049115096747
Batch_5,253,0.022667437585526883
Batch_5,254,0.05151677133343402
Batch_5,255,0.023388964976552722
Batch_5,256,0.030126526591636282
Batch_5,257,0.04560258986660143
Batch_5,258,0.04054579438378642
Batch_5,259,0.0
Batch_5,260,0.0030992994029050494
Batch_5,261,0.059274414031961174
Batch_5,262,0.030909827895279372
Batch_5,263,0.02075148731630274
Batch_5,264,0.0
Batch_5,265,0.006625848541034707
Batch_5,266,0.0
Batch_5,267,0.034211674925872765
Batch_5,268,0.021218562018727984
Batch_5,269,0.011736867762890315
Batch_5,270,0.036670917228287546
Batch_5,271,0.04894255401742661
Batch_5,272,0.09645916733251347
Batch_5,273,0.0
Batch_5,274,0.07219362226896764
Batch_5,275,0.06769537708963774
Batch_5,276,0.02066494987624629
Batch_5,277,0.04792803558316674
Batch_5,278,0.030559646945958557
Batch_5,279,0.048628582113381426
Batch_5,280,0.0851814475811145
Batch_5,281,0.06124444671341919
Batch_5,282,0.05922551225875672
Batch_5,283,0.034343066678410666
Batch_5,284,0.006349321386142047
Batch_5,285,0.041642520452942575
Batch_5,286,0.0807333965282224
Batch_5,287,0.007125081164998222
Batch_5,288,0.020615489365440106
Batch_5,289,0.0533827896301718
Batch_5,290,0.023886810769191868
Batch_5,291,0.029798408925869845
Batch_5,292,0.04052171936903548
Batch_5,293,0.015641004433945692
Batch_5,294,0.02699566031756506
Batch_5,295,0.07329648766266689
Batch_5,296,0.0194090954170971
Batch_5,297,0.012264668495128868
Batch_5,298,0.03931410062110367
Batch_5,299,0.07708021834338175
Batch_5,300,0.05262271391960755
Batch_5,301,0.046137726592266684
Batch_5,302,0.06075980497780849
Batch_5,303,0.012937227848877707
Batch_5,304,0.07461677679944716
Batch_5,305,0.07242085064607218
Batch_5,306,0.05172247328431827
Batch_5,307,0.09101647888976158
Batch_5,308,0.033918483293509494
Batch_5,309,0.0960580002837392
Batch_5,310,0.07049432313587065
Batch_5,311,0.058045663810834494
Batch_5,312,0.06755075475206972
Batch_5,313,0.06609010438211625
Batch_5,314,0.1030789862318778
Batch_5,315,0.041615961194538434
Batch_5,316,0.051098186924211225
Batch_5,317,0.10092439980473446
Batch_5,318,0.05756517414865073
Batch_5,319,0.09919049295700672
Batch_5,320,0.12188867487262103
Batch_5,321,0.06581403266990823
Batch_5,322,0.09625869399936622
Batch_5,323,0.04743966189046607
Batch_5,324,0.1003284496741195
Batch_5,325,0.0863000987853344
Batch_5,326,0.09480302354728977
Batch_5,327,0.06549767621666915
Batch_5,328,0.03900610995053042
Batch_5,329,0.09891131451554941
Batch_5,330,0.03030775996746793
Batch_5,331,0.07887649958664698
Batch_5,332,0.11421475392974874
Batch_5,333,0.09502230949372875
Batch_5,334,0.14391417430792958
Batch_5,335,0.12002379719107135
Batch_5,336,0.07561604667897574
Batch_5,337,0.09534005698977115
Batch_5,338,0.094543628957559
Batch_5,339,0.05409589176038327
Batch_5,340,0.0727916453341681
Batch_5,341,0.08438069156597318
Batch_5,342,0.04558889349544167
Batch_5,343,0.10350035292852214
Batch_5,344,0.0967641353100263
Batch_5,345,0.05941994609098847
Batch_5,346,0.1171971005672098
Batch_5,347,0.12702946305296547
Batch_5,348,0.11513093086824608
Batch_5,349,0.10155646617906612
Batch_5,350,0.12783963893050185
Batch_5,351,0.13167960058968306
Batch_5,352,0.12299577591577826
Batch_5,353,0.09370357642536617
Batch_5,354,0.12509535253233434
Batch_5,355,0.1515501120033688
Batch_5,356,0.10437453897259615
